id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
133899416,2022/09/06 09:05,2022-09-06,2022-09-06 06:05:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-06 11:57:03 +0000,2022-09-06 12:14:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/133899416,https://inaturalist-open-data.s3.amazonaws.com/photos/228148557/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4883916667,38.6393888889,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Рябина обыкновенная,Sorbus aucuparia,Рябина обыкновенная,Plantae,56063,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Sorbus,,Sorbus aucuparia,,,,
133900550,2022/09/06 09:12,2022-09-06,2022-09-06 06:12:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-06 12:12:14 +0000,2022-12-24 10:57:35 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/133900550,https://inaturalist-open-data.s3.amazonaws.com/photos/228148833/medium.jpeg,,"","",2,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4886638889,38.6396472222,10,,,,10,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Ива козья,Salix caprea,Ива козья,Plantae,55846,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,Salix,,Salix caprea,,,,
133902020,2022/09/06 09:13,2022-09-06,2022-09-06 06:13:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-06 12:29:58 +0000,2022-09-06 18:28:03 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/133902020,https://inaturalist-open-data.s3.amazonaws.com/photos/228152779/medium.jpeg,,"",Suggest Melampsora on Salix caprea leafs,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4886638889,38.6396472222,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Melampsora,Melampsora,,Fungi,179921,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Melampsorineae,,Melampsoraceae,,,,,Melampsora,,,,,,
133902631,2022/09/06 09:14,2022-09-06,2022-09-06 06:14:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-06 12:36:51 +0000,2022-09-09 07:08:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/133902631,https://inaturalist-open-data.s3.amazonaws.com/photos/228153831/medium.jpeg,,"",The tree is Salix caprea,2,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4886166667,38.6396111111,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Пармелия бороздчатая,Parmelia sulcata,Пармелия бороздчатая,Fungi,54734,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,,,Parmelia,,Parmelia sulcata,,,,
133903517,2022/09/06 09:15,2022-09-06,2022-09-06 06:15:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-06 12:46:00 +0000,2022-09-07 06:04:31 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/133903517,https://inaturalist-open-data.s3.amazonaws.com/photos/228155442/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4886166667,38.6396111111,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Schönes Goldhaarmoos,Lewinskya speciosa,Ортотрихум прекрасный,Plantae,1123509,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,,,Lewinskya,,Lewinskya speciosa,,,,
134016734,2022/09/07 09:21,2022-09-07,2022-09-07 06:21:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 09:14:48 +0000,2022-09-11 08:18:27 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134016734,https://inaturalist-open-data.s3.amazonaws.com/photos/228368312/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4869194444,38.6392527778,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,giant goldenrod,Solidago gigantea,Золотарник гигантский,Plantae,83073,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Solidagininae,Solidago,,Solidago gigantea,,,,
134017629,2022/09/07 09:24,2022-09-07,2022-09-07 06:24:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 09:33:21 +0000,2022-09-07 09:33:21 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/134017629,https://inaturalist-open-data.s3.amazonaws.com/photos/228370117/medium.jpeg,,"",,0,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4864722222,38.6386222222,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Ателия Паутинистая,Athelia arachnoidea,Ателия паутинистая,Fungi,399803,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Atheliales,,,Atheliaceae,,,,,Athelia,,Athelia arachnoidea,,,,
134017879,2022/09/07 09:32,2022-09-07,2022-09-07 06:32:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 09:36:53 +0000,2022-09-09 14:14:49 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/134017879,https://inaturalist-open-data.s3.amazonaws.com/photos/228370850/medium.jpeg,,"",,0,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4863944444,38.6383527778,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Мучнистая Роса Дуба,Erysiphe alphitoides,Мучнистая роса дуба,Fungi,464832,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Erysiphaceae,,,Erysipheae,,Erysiphe,,Erysiphe alphitoides,,,,
134019082,2022/09/07 09:33,2022-09-07,2022-09-07 06:33:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 09:59:43 +0000,2022-09-07 11:36:57 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134019082,https://inaturalist-open-data.s3.amazonaws.com/photos/228372821/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4866222222,38.6385277778,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Fluttering Elm,Ulmus laevis,Вяз гладкий,Plantae,450330,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Ulmaceae,,,,,Ulmus,,Ulmus laevis,,,,
134019791,2022/09/07 09:58,2022-09-07,2022-09-07 06:58:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 10:14:22 +0000,2022-09-07 10:33:08 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134019791,https://inaturalist-open-data.s3.amazonaws.com/photos/228373641/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4857861111,38.6368722222,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,common bilberry,Vaccinium myrtillus,Черника,Plantae,127029,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinieae,,Vaccinium,,Vaccinium myrtillus,,,,
134019867,2022/09/07 10:07,2022-09-07,2022-09-07 07:07:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 10:16:18 +0000,2022-09-07 11:35:04 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134019867,https://inaturalist-open-data.s3.amazonaws.com/photos/228374507/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4859388889,38.6349472222,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,great stinging nettle,Urtica dioica,Крапива двудомная,Plantae,51884,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Urticaceae,,,,,Urtica,,Urtica dioica,,,,
134020682,2022/09/07 10:12,2022-09-07,2022-09-07 07:12:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 10:31:05 +0000,2022-09-09 14:15:19 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134020682,https://inaturalist-open-data.s3.amazonaws.com/photos/228376097/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4867694444,38.6345194444,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Ритисма кленовая,Rhytisma acerinum,Ритисма кленовая,Fungi,130935,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Rhytismataceae,,,,,Rhytisma,,Rhytisma acerinum,,,,
134022151,2022/09/07 09:45,2022-09-07,2022-09-07 06:45:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 10:56:17 +0000,2022-09-08 23:51:58 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134022151,https://inaturalist-open-data.s3.amazonaws.com/photos/228378452/medium.jpeg,,"",,2,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4859694444,38.6379277778,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Щитовник мужской,Dryopteris filix-mas,Щитовник мужской,Plantae,76721,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,,Dryopteris filix-mas,,,,
134027885,2022/09/07 09:42,2022-09-07,2022-09-07 06:42:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 12:23:39 +0000,2022-09-07 19:32:54 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134027885,https://inaturalist-open-data.s3.amazonaws.com/photos/228389956/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4860777778,38.637725,10,,,,10,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Крушина ломкая,Frangula alnus,Крушина ломкая,Plantae,55972,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Rhamneae,,Frangula,,Frangula alnus,,,,
134046077,2022/09/07 09:37,2022-09-07,2022-09-07 06:37:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 15:21:07 +0000,2022-09-13 10:31:20 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134046077,https://inaturalist-open-data.s3.amazonaws.com/photos/228425279/medium.jpeg,,"","",1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4862472222,38.6381638889,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Лещина обыкновенная,Corylus avellana,Лещина обыкновенная,Plantae,54491,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,,,Corylus,,Corylus avellana,,,,
134053051,2022/09/05 08:08,2022-09-05,2022-09-05 05:08:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-07 16:17:09 +0000,2022-09-07 16:55:47 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134053051,https://inaturalist-open-data.s3.amazonaws.com/photos/228431262/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4870555556,38.627025,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Varpinė medlieva,Amelanchier spicata,Ирга колосистая,Plantae,198886,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Amelanchier,,Amelanchier spicata,,,,
134147446,2022/09/08 10:38,2022-09-08,2022-09-08 07:38:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 09:15:30 +0000,2022-09-08 09:27:24 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134147446,https://inaturalist-open-data.s3.amazonaws.com/photos/228613229/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4847333333,38.6436194444,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Череда облиственная,Bidens frondosa,Череда облиственная,Plantae,51712,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Coreopsideae,,Bidens,,Bidens frondosa,,,,
134148015,2022/09/08 10:34,2022-09-08,2022-09-08 07:34:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 09:26:19 +0000,2022-12-24 20:55:12 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/134148015,https://inaturalist-open-data.s3.amazonaws.com/photos/228614295/medium.jpeg,,budetinetakoe_check_spring,,0,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4846555556,38.6431277778,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Гравилат,Geum,Гравилат,Plantae,55751,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Colurieae,,Geum,,,,,,
134148646,2022/09/08 10:30,2022-09-08,2022-09-08 07:30:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 09:42:08 +0000,2022-09-08 14:00:04 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134148646,https://inaturalist-open-data.s3.amazonaws.com/photos/228615549/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.48465,38.6431277778,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Goldenrod Crab Spider,Misumena vatia,Цветочный паук,Arachnida,55746,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,,,,,Misumena,,Misumena vatia,,,,
134149231,2022/09/08 10:15,2022-09-08,2022-09-08 07:15:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 09:53:42 +0000,2022-09-08 09:55:32 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134149231,https://inaturalist-open-data.s3.amazonaws.com/photos/228616082/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4852972222,38.6408083333,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,rugosa rose,Rosa rugosa,Шиповник морщинистый,Plantae,83653,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,Rosa rugosa,,,,
134150493,2022/09/08 10:06,2022-09-08,2022-09-08 07:06:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 10:18:34 +0000,2022-11-09 20:52:55 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134150493,https://inaturalist-open-data.s3.amazonaws.com/photos/228618530/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4852333333,38.6405888889,10,,,,10,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Липа сердцевидная,Tilia cordata,Липа сердцевидная,Plantae,132600,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Tilioideae,,,,Tilia,,Tilia cordata,,,,
134150780,2022/09/08 10:01,2022-09-08,2022-09-08 07:01:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 10:24:35 +0000,2022-09-08 12:05:50 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134150780,https://inaturalist-open-data.s3.amazonaws.com/photos/228618959/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4852888889,38.6404722222,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Пузыреплодник калинолистный,Physocarpus opulifolius,Пузыреплодник калинолистный,Plantae,129048,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Neillieae,,Physocarpus,,Physocarpus opulifolius,,,,
134151396,2022/09/08 09:52,2022-09-08,2022-09-08 06:52:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 10:38:29 +0000,2022-09-08 10:38:29 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/134151396,https://inaturalist-open-data.s3.amazonaws.com/photos/228620290/medium.jpeg,,"",,0,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4853611111,38.6404611111,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Кладония,Cladonia,Кладония,Fungi,49490,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,,,,Cladonia,,,,,,
134151807,2022/09/08 09:42,2022-09-08,2022-09-08 06:42:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 10:46:15 +0000,2022-09-09 15:23:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134151807,https://inaturalist-open-data.s3.amazonaws.com/photos/228621217/medium.jpeg,,"",,2,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4857444444,38.6401222222,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Жимолость каприфоль,Lonicera caprifolium,Жимолость каприфоль,Plantae,51873,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Caprifolioideae,,,,Lonicera,,Lonicera caprifolium,,,,
134152088,2022/09/08 09:37,2022-09-08,2022-09-08 06:37:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 10:53:32 +0000,2022-09-08 12:03:01 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134152088,https://inaturalist-open-data.s3.amazonaws.com/photos/228621377/medium.jpeg,,"",,2,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.48595,38.6396194444,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Яблоня домашняя,Malus domestica,Яблоня домашняя,Plantae,469472,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Malus,,Malus domestica,,,,
134152918,2022/09/08 09:35,2022-09-08,2022-09-08 06:35:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 11:11:00 +0000,2022-09-08 11:18:40 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134152918,https://inaturalist-open-data.s3.amazonaws.com/photos/228623248/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4862611111,38.6393944444,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Колокольчик раскидистый,Campanula patula,Колокольчик раскидистый,Plantae,159763,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Campanulaceae,Campanuloideae,,,,Campanula,,Campanula patula,,,,
134153418,2022/09/08 09:27,2022-09-08,2022-09-08 06:27:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 11:18:30 +0000,2022-09-08 11:19:54 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134153418,https://inaturalist-open-data.s3.amazonaws.com/photos/228624378/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4868472222,38.6394916667,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Aronia mitschurinii,Aronia mitschurinii,Арония Мичурина,Plantae,791069,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Aronia,,Aronia mitschurinii,,,,
134154415,2022/09/08 09:26,2022-09-08,2022-09-08 06:26:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 11:33:43 +0000,2022-09-08 12:00:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134154415,https://inaturalist-open-data.s3.amazonaws.com/photos/228625506/medium.jpeg,,"",,1,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4868555556,38.6393388889,5,,,,5,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Бузина обыкновенная,Sambucus racemosa,Бузина обыкновенная,Plantae,57824,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Viburnaceae,,,,,Sambucus,,Sambucus racemosa,,,,
134155478,2022/09/08 09:17,2022-09-08,2022-09-08 06:17:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 11:50:56 +0000,2022-09-09 09:01:35 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/134155478,https://inaturalist-open-data.s3.amazonaws.com/photos/228627580/medium.jpeg,,"","Fungi or Algae or something on Pinus sylvestris. 
iNat suggest it is fungi Lepraria finkii ",0,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4858194444,38.6373833333,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Lepraria,Lepraria,,Fungi,154184,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Stereocaulaceae,,,,,Lepraria,,,,,,
134156492,2022/09/08 09:55,2022-09-08,2022-09-08 06:55:00 +0000,St. Petersburg,6076059,budetinetakoe,Ilya Baidakov,2022-09-08 12:04:48 +0000,2022-09-08 12:04:48 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/134156492,https://inaturalist-open-data.s3.amazonaws.com/photos/228630205/medium.jpeg,,"",,0,0,false,,"Voskresensky District, Moscow Oblast, Russia",55.4852861111,38.6404361111,5,,,,5,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Дикранум,Dicranum,Дикранум,Plantae,123120,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,Dicranaceae,,,,,Dicranum,,,,,,
